id_leggo,nome_interesse,tema,id_ext,sigla_tipo,numero,ementa,data_apresentacao,casa
554,Congresso Remoto,Outros,2244220,PL,1667,"Altera a Lei n. 13.979,  de 6 de fevereiro de 2020, para autorizar a prática da telemedicina veterinária durante o estado de calamidade pública em decorrência da Covid-19.",2020-04-07T14:35:00Z,camara
555,Congresso Remoto,Transparência e Integridade;Direitos Humanos;Migração e Refúgio,2244115,PL,1622,"Altera a Lei 13.979 de 2020, para dispor sobre a obrigatoriedade da notificação compulsória e imediata dos diagnósticos de casos de síndrome respiratória aguda assim como dos casos suspeitos e confirmados da COVID-19.",2020-04-06T18:41:00Z,camara
556,Congresso Remoto,Outros,2243098,PL,1576,"Institui a política tarifária de energia elétrica aplicada, em março de 2020, às distribuidoras e concessionárias deste setor, devido à emergência em saúde pública - COVID -19.",2020-04-06T11:57:00Z,camara
557,Congresso Remoto,Outros,2247338,PL,1765,"Inclui no rol de doenças graves e
raras, o Lúpus Eritematoso
Sistêmico e a Artrite Reumatoide
Juvenil e Crônica.",2020-04-09T16:18:00Z,camara
558,Congresso Remoto,Outros,2247329,PL,1759,"Dispõe sobre a criação do Plano Emergencial de
Reconversão Produtiva (PERP) para assegurar a
reorganização do setor produtivo e econômico com
o objetivo de gerar insumos essenciais que visem a
proteção das equipes de saúde e da população 
frente à pandemia de COVID-19; institui o Fundo
Emergencial de Reconversão Produtiva e dá outras
providências.",2020-04-09T15:20:00Z,camara
559,Congresso Remoto,Outros,2246749,PL,1726,"Estabelece a possibilidade de realização de convênio entre a União, os estados, o Distrito Federal e os municípios, a fim de viabilizar, de modo menos burocrático, a cessão recíproca de servidores públicos federais, de servidores públicos estaduais e de servidores públicos municipais da área da saúde, entre os entes federados, em situações de calamidade pública.",2020-04-08T14:38:00Z,camara
560,Congresso Remoto,Direitos Humanos,2244946,PL,1694,Dispõe o funcionamento dos equipamentos e serviços que atendam à população em situação de rua em contexto de pandemias e epidemias que exijam isolamento temporário.,2020-04-07T20:51:00Z,camara
561,Congresso Remoto,Outros,2244925,PL,1685,Dispõe sobre medidas emergenciais de aquisição de alimentos no âmbito do Programa de Aquisição de Alimentos (PAA) para mitigar os impactos socioeconômicos da pandemia do COVID-19,2020-04-07T18:08:00Z,camara
562,Congresso Remoto,Outros,2247342,PL,1767,"Altera a Lei nº 12.212, de 20 de janeiro de 2010, para incluir o Micro Empreendedor Individual (MEI) no programa de Tarifa Social da Conta de Energia",2020-04-09T17:07:00Z,camara
563,Congresso Remoto,Outros,2243099,PL,1578,Dispõe sobre a fixação do preço do gás de cozinha em 4% sobre o salário mínimo.,2020-04-05T12:11:00Z,camara
564,Congresso Remoto,Outros,2245009,PL,1720,"Cria a Cédula de Crédito de Energia nos termos que especifica, altera a Lei nº 10.438, de 26 de abril de 2002 e a Lei nº 10.848 de 15 de março de 2004 durante o período de enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavi´rus responsável pelo surto de 2019, a que se refere a Lei nº 13.979, de 6 de fevereiro de 2020.",2020-04-08T12:17:00Z,camara
565,Congresso Remoto,Outros,2246803,PL,1729,"Dispõe sobre medidas emergenciais de amparo aos agricultores familiares do Brasil para mitigar os impactos socioeconômicos da pandemia do COVID19, durante o período de vigor do estado de calamidade pública no país, e dá outras providências",2020-04-08T15:14:00Z,camara
567,Congresso Remoto,Outros,2242855,PL,1500,Dispõe sobre a suspensão do desconto de empréstimo consignado como medida excepcional de enfrentamento da calamidade pública decretada em virtude do COVID-19.,2020-04-03T09:25:00Z,camara
568,Congresso Remoto,Outros,2244153,PL,1630,"Obriga os bancos públicos e privados a criarem linha de crédito especial para financiamento de folha de pagamento de hospitais, clínicas e operadoras de planos de saúde, e dá outras providências.",2020-04-06T22:06:00Z,camara
569,Congresso Remoto,Outros,2244947,PL,1695,"Inclui o art. 19-A na Lei nº 10.696, de 2 de julho de 2003, para instituir o Programa de Aquisição de Alimentos - PAA Emergencial, enquanto durar a situação de emergência de saúde pública de que trata a Lei nº 13.979, de 6 de fevereiro de 2020.",2020-04-07T21:10:00Z,camara
571,Congresso Remoto,Outros,2242854,PL,1499,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, que dispõesobre as medidas para enfrentamento da emergência de saúde pública decorrente do coronavírus, para dispensar temporariamente o pagamento dos pedágios rodoviários para veículos de carga.",2020-04-03T08:32:00Z,camara
572,Congresso Remoto,Outros,2243086,PL,1564,"""Altera a Lei nº 7.798/89 e a Lei nº 10.865/2004 para dispor sobre a suspensão do Imposto sobre Produtos Industrializados – IPI, do PIS/PASEP Importação e da COFINS - Importação para o setor de Produtos para Saúde, enquanto durar o Estado de Calamidade Pública em Território Brasileiro, em razão da pandemia do Covid-19.""",2020-04-05T16:18:00Z,camara
573,Congresso Remoto,Outros,2243074,PL,1556,"Dispõe sobre medidas emergenciais de assistência aos agricultores familiares, para amenizar os prejuízos da pandemia do Covid-19 e do estado de calamidade pública e dá outras providências.",2020-04-03T20:48:00Z,camara
574,Congresso Remoto,Direitos Humanos,2243075,PL,1557,"Dispõe sobre auxílio emergencial financeiro para os agricultores familiares, para amenizar os prejuízos da pandemia do Covid-19 e do estado de calamidade pública, reconhecido pelo Decreto Legislativo n. 6, de 20 de março de 2020 e dá outras providências.",2020-04-03T20:49:00Z,camara
575,Congresso Remoto,Outros,2243076,PL,1558,"Dispõe sobre o incentivo emergencial para a aquisição de produtos da agricultura familiar, visando amenizar os prejuízos da pandemia do Covid-19 e do estado de calamidade pública, reconhecido pelo Decreto Legislativo n. 6, de 20 de março de 2020 e dá outras providências.",2020-04-03T20:50:00Z,camara
576,Congresso Remoto,Outros,2248208,PL,1872,Institui a obrigatoriedade de utilização de EPIs para os prestadores de serviço de entrega domiciliar durante o período de emergência em saúde pública - COVID - 19,2020-04-14T15:49:00Z,camara
577,Congresso Remoto,Direitos Humanos,2249949,PL,2013,Estabelece medidas emergenciais de proteção à mulher vítima de violência doméstica durante a emergência de saúde pública decorrente da pandemia do coronavírus.,2020-04-17T17:37:00Z,camara
578,Congresso Remoto,Outros,2248291,PL,1910,"Institui o Adicional de Insalubridade Extraordinário de Combate ao COVID-19 aos Agentes Comunitários de Saúde e aos Agentes de Combate às Endemias durante o estado de calamidade de saúde pública, e dá outras disposições.",2020-04-15T15:34:00Z,camara
579,Congresso Remoto,Outros,2248045,PL,1864,Dispensa a apresentação de pedido médico para a realização de exame laboratorial em rede particular para detecção do Coronavírus.,2020-04-14T14:20:00Z,camara
580,Congresso Remoto,Outros,2249375,PL,1955,"Acrescenta o §8° ao art. 155 e o inciso VIII ao §2° do art. 157, ambos do Decreto-Lei 2.848, de 7 de dezembro de 1940 (Código Penal), para tipificar como qualificados o furto ou o roubo de equipamentos essenciais e de proteção individual de uso da área da saúde, durante estado de calamidade pública decretado pela União.",2020-04-16T14:22:00Z,camara
581,Congresso Remoto,Outros,2248292,PL,1911,Prevê a prorrogação da renovação de licença sanitária durante o estado de calamidade pública provocada pela pandemia do Coronavírus (COVID-19).,2020-04-15T15:45:00Z,camara
582,Congresso Remoto,Outros,2248283,PL,1905,Dispõe sobre a suspensão temporária da exigência do Processo Produtivo Básico - PPB para os produtos que especifica durante o período de calamidade pública em decorrência da pandemia do Covid-19.,2020-04-15T11:45:00Z,camara
583,Congresso Remoto,Outros,2249308,PL,1940,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, que ""Dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019"", para dispor sobre a realização dos testes rápidos em farmácias.",2020-04-15T20:17:00Z,camara
584,Congresso Remoto,Outros,2249321,PL,1946,Dispõe sobre a utilização da taxa de câmbio retroativa a 31 de dezembro de 2019 para o cálculo dos tributos federais incidentes sobre a importação.,2020-04-16T10:33:00Z,camara
585,Congresso Remoto,Outros,2248061,PL,1868,"Institui adicional extraordinário de quinze pontos percentuais nas alíquotas de Contribuição Social sobre o Lucro Líquido e de quatro pontos percentuais na Contribuição para o Financiamento da Seguridade Social das instituições financeiras, e dá outras providências.",2020-04-14T15:37:00Z,camara
586,Congresso Remoto,Outros,2250292,PL,2060,"Cria pacote de benefícios para os profissionais de serviços hospitalares que comprovadamente permanecerem em atividade durante o estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, decorrente do coronavírus (COVID-19).",2020-04-22T10:44:00Z,camara
587,Congresso Remoto,Outros,2249942,PL,2010,"Dispõe sobre a suspensão de cobrança das parcelas de financiamento no âmbito do Programa Minha Casa Minha Vida - MCMV enquanto durar o estado de calamidade pública, reconhecido pelo Decreto Legislativo n° 6, de 2020.",2020-04-17T16:20:00Z,camara
588,Congresso Remoto,Direitos Humanos,2248275,PL,1904,"Dispõe sobre a obrigatoriedade de as prestadoras de telecomunicações disponibilizarem conexões de dados de alta velocidade sem ônus para as Secretarias Estaduais e Municipais de Educação, para oferta de conteúdos educacionais, e liberação da franquia de dados de telefonia celular para os alunos, em situações de calamidade pública ou de pandemias.",2020-04-15T14:57:00Z,camara
589,Congresso Remoto,Outros,2248290,PL,1909,"Cria a obrigatoriedade das entidades de Ensinos Privadas reduzirem, em no mínimo, 30% as mensalidades cobradas dos níveis de Ensino: educação infantil, fundamental, médio e superior.",2020-04-15T15:26:00Z,camara
590,Congresso Remoto,Outros,2248243,PL,1892,"Altera a Lei nº 9.656, de 3 de junho de 1998, para que seja vedada a suspensão ou rescisão unilateral do contrato individual de Plano Privado de Assistência à Saúde, enquanto perdurar o Estado de Calamidade Pública.",2020-04-14T19:39:00Z,camara
591,Congresso Remoto,Outros,2248028,PL,1846,"Reconhece o falecimento de empregados, servidores públicos e militares, das áreas da saúde, do sistema socioeducativo e da segurança pública, decorrentes da contaminação pelo COVID-19, como morte em serviço.",2020-04-14T09:46:00Z,camara
592,Congresso Remoto,Outros,2247997,PL,1835,"Dispõe sobre o Programa de entrega domiciliar de medicamentos às pessoas que pertencem ao grupo de risco de contagio do Coronavírus, e dá outras providências.",2020-04-13T17:44:00Z,camara
593,Congresso Remoto,Outros,2250880,PL,2292,"Acrescenta dispositivo à Lei nº 13.979, de 6 de janeiro de 2020, que ""dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019"", para dispor sobre a garantia de acomodações aos profissionais de saúde enquanto perdurarem os efeitos do estado de calamidade pública.",2020-04-29T11:42:00Z,camara
594,Congresso Remoto,Outros,2250454,PL,2136,"Dispõe sobre a visita virtual, por meio de videochamadas, de familiares a pacientes internados em decorrência do novo coronavírus (COVID-19)",2020-04-23T13:14:00Z,camara
595,Congresso Remoto,Direitos Humanos,2250863,PL,2283,"Altera a Lei nº 13.982, de 2 de abril de 2020, para aumentar o período de concessão do auxílio emergencial.",2020-04-29T09:40:00Z,camara
596,Congresso Remoto,Outros,2250600,PL,2182,"Altera a Lei nº 9.998, de 17 de agosto de 2000, para dispor sobre a destinação de recursos do Fundo de Universalização dos Serviços de Telecomunicações (Fust) para compra de aparelhos e estruturas tecnológicas para instituições de ensino da rede pública.",2020-04-27T10:15:00Z,camara
597,Congresso Remoto,Outros,2251068,PL,2327,"Suspende temporariamente o pagamento
das participações financeiras do Programa
Minha Casa, Minha Vida (PMCMV), de
que trata a Lei nº 11.977, de 7 de julho de
2009, durante a vigência do Decreto
Legislativo nº 6, de 20 de março de 2020,
em razão da emergência de saúde pública
de importância internacional relacionada
ao coronavírus (Covid-19)",2020-04-30T15:16:00Z,camara
598,Congresso Remoto,Outros,2250654,PL,2206,Prevê que médicos brasileiros formados no exterior possam exercer a medicina no país durante o período que perdurar a pandemia do COVID19.,2020-04-27T15:03:00Z,camara
599,Congresso Remoto,Outros,2250777,PL,2250,"Altera a Lei nº 9.656, de 3 de junho de 1998, que dispõe sobre a saúde suplementar, para vedar a suspensão ou a rescisão unilateral do contrato, em qualquer hipótese, durante à pandemia da Covid-19, reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020.",2020-04-28T15:41:00Z,camara
600,Congresso Remoto,Direitos Humanos,2250704,PL,2222,"Prorroga por 3 (três) meses o auxílio emergencial de que trata o art. 2º da lei 13.982, de 2 de abril de 2020 e dá outras providências.",2020-04-27T19:49:00Z,camara
601,Congresso Remoto,Outros,2250675,PL,2215,"Altera a Lei nº 9.074, de 7 de julho de 1995 para estabelecer o Sistema de Compensação de Energia Elétrica (SCEE).",2020-04-27T16:30:00Z,camara
